timestamp,account,symbol,side,execution_price,size,value,leverage,closedPnL,sentiment,fg_value,is_winner
2023-10-14 15:07:06,trader_036,BTC-USD,short,50300.4946,1.5445,77689.11,2.5,138.53,Neutral,46.9,1
2023-10-14 15:32:45,trader_065,ARB-USD,long,1.5329,11.9325,18.29,11.4,-20.98,Neutral,46.9,0
2023-10-14 15:37:45,trader_061,BTC-USD,long,37944.2443,11.7569,446106.69,11.2,40.49,Neutral,46.9,1
2023-10-14 16:41:54,trader_056,ETH-USD,long,3184.8762,14.4872,46139.94,10.2,21.21,Neutral,46.9,1
2023-10-14 17:20:58,trader_041,ETH-USD,short,1567.7064,11.4499,17950.08,12.2,-4.31,Neutral,46.9,0
2023-10-14 19:54:53,trader_025,BTC-USD,short,41462.1505,21.6739,898646.5,22.1,171.21,Neutral,46.9,1
2023-10-14 21:40:29,trader_024,DOGE-USD,short,0.1953,1.5776,0.31,5.4,62.76,Neutral,46.9,1
2023-10-14 22:28:57,trader_013,ETH-USD,long,1338.5216,9.6872,12966.53,13.4,25.82,Neutral,46.9,1
2023-10-15 00:43:17,trader_073,SOL-USD,short,122.1679,7.2753,888.81,13.0,-32.11,Neutral,46.4,0
2023-10-15 00:44:52,trader_020,ARB-USD,short,1.8124,1.6645,3.02,4.5,26.0,Neutral,46.4,1
2023-10-15 01:37:41,trader_052,ETH-USD,long,2181.1112,6.2866,13711.77,12.1,-81.35,Neutral,46.4,0
2023-10-15 02:50:04,trader_031,BTC-USD,long,49326.5276,2.6175,129112.19,8.6,-111.93,Neutral,46.4,0
2023-10-15 03:27:33,trader_061,ETH-USD,short,2461.3219,4.2274,10404.99,5.4,-93.67,Neutral,46.4,0
2023-10-15 04:37:45,trader_004,BTC-USD,long,23215.0954,13.794,320229.03,3.1,-76.78,Neutral,46.4,0
2023-10-15 04:40:23,trader_008,ARB-USD,short,1.8423,16.4038,30.22,2.2,-18.82,Neutral,46.4,0
2023-10-15 05:06:27,trader_031,BTC-USD,short,19525.2706,19.6661,383985.92,12.6,-54.7,Neutral,46.4,0
2023-10-15 05:14:09,trader_025,BTC-USD,long,53097.5938,0.3051,16200.08,21.4,97.71,Neutral,46.4,1
2023-10-15 05:18:46,trader_072,BTC-USD,short,21944.6188,12.4639,273515.53,2.1,44.01,Neutral,46.4,1
2023-10-15 05:44:33,trader_018,SOL-USD,short,123.9231,3.9496,489.45,7.5,-113.93,Neutral,46.4,0
2023-10-15 06:00:17,trader_037,DOGE-USD,short,0.1928,51.6229,9.95,17.0,-62.21,Neutral,46.4,0
2023-10-15 06:05:37,trader_031,ETH-USD,short,1959.0807,37.3575,73186.36,6.6,-26.17,Neutral,46.4,0
2023-10-15 08:40:23,trader_001,ETH-USD,short,3708.0931,5.8025,21516.21,20.6,-127.78,Neutral,46.4,0
2023-10-15 08:45:49,trader_046,BTC-USD,long,18854.6988,10.7413,202523.98,3.1,56.89,Neutral,46.4,1
2023-10-15 08:46:16,trader_004,SOL-USD,short,165.0904,3.1037,512.39,10.4,38.08,Neutral,46.4,1
2023-10-15 08:52:01,trader_056,ETH-USD,long,3227.946,3.3861,10930.15,4.6,-31.12,Neutral,46.4,0
2023-10-15 09:14:54,trader_029,SOL-USD,short,116.3026,1.6676,193.95,4.7,36.45,Neutral,46.4,1
2023-10-15 09:20:17,trader_013,BTC-USD,long,60782.013,4.8266,293370.46,14.6,89.21,Neutral,46.4,1
2023-10-15 09:21:35,trader_040,BTC-USD,short,37140.9427,7.2072,267682.2,1.9,-66.36,Neutral,46.4,0
2023-10-15 09:32:09,trader_042,BTC-USD,short,37439.6146,0.4099,15346.5,12.3,-177.24,Neutral,46.4,0
2023-10-15 09:53:51,trader_023,SOL-USD,long,182.5566,4.2219,770.74,25.7,186.03,Neutral,46.4,1
2023-10-15 10:02:47,trader_052,SOL-USD,long,184.4188,15.2208,2807.0,11.3,61.74,Neutral,46.4,1
2023-10-15 10:29:15,trader_076,BTC-USD,long,48718.9546,4.1133,200395.68,27.7,-288.41,Neutral,46.4,0
2023-10-15 11:04:58,trader_022,ETH-USD,long,2568.9053,18.5218,47580.75,3.0,42.2,Neutral,46.4,1
2023-10-15 11:31:32,trader_042,ARB-USD,short,1.2786,1.4967,1.91,13.8,-4.34,Neutral,46.4,0
2023-10-15 11:54:37,trader_040,BTC-USD,long,42283.0628,6.8723,290581.89,1.8,52.74,Neutral,46.4,1
2023-10-15 11:55:13,trader_041,BTC-USD,short,29410.2079,7.4184,218176.69,14.6,-23.05,Neutral,46.4,0
2023-10-15 12:00:01,trader_044,BTC-USD,short,63739.0916,0.4085,26037.42,2.6,29.24,Neutral,46.4,1
2023-10-15 12:17:51,trader_047,BTC-USD,short,57784.2121,20.6494,1193209.31,3.1,-1.29,Neutral,46.4,0
2023-10-15 12:24:14,trader_072,BTC-USD,long,66059.0117,4.0689,268787.51,2.2,40.96,Neutral,46.4,1
2023-10-15 12:28:37,trader_010,ETH-USD,short,1055.5779,3.4977,3692.09,9.6,-79.4,Neutral,46.4,0
2023-10-15 12:57:28,trader_061,BTC-USD,long,54298.2655,1.4992,81403.96,6.2,-36.54,Neutral,46.4,0
2023-10-15 13:02:15,trader_008,ARB-USD,short,1.3023,5.8036,7.56,5.4,-73.97,Neutral,46.4,0
2023-10-15 13:31:45,trader_074,BTC-USD,long,39284.2072,5.6916,223589.99,17.6,-9.94,Neutral,46.4,0
2023-10-15 14:18:10,trader_047,ETH-USD,long,3152.5175,2.3723,7478.72,4.8,-23.45,Neutral,46.4,0
2023-10-15 14:30:43,trader_008,ETH-USD,long,3013.532,5.2731,15890.66,5.3,-28.82,Neutral,46.4,0
2023-10-15 15:04:08,trader_022,ETH-USD,long,2127.8586,0.8324,1771.23,1.0,3.72,Neutral,46.4,1
2023-10-15 15:31:11,trader_053,BTC-USD,short,29463.5983,1.955,57601.33,23.4,-46.7,Neutral,46.4,0
2023-10-15 15:32:00,trader_061,ETH-USD,short,3373.104,3.5345,11922.24,10.1,-5.21,Neutral,46.4,0
2023-10-15 15:36:31,trader_007,ETH-USD,short,1544.7476,2.1704,3352.72,6.6,-67.2,Neutral,46.4,0
2023-10-15 16:07:43,trader_010,BTC-USD,long,22616.3752,0.6528,14763.97,9.3,7.03,Neutral,46.4,1
2023-10-15 16:40:24,trader_021,SOL-USD,long,90.8569,1.952,177.35,2.2,-22.6,Neutral,46.4,0
2023-10-15 16:51:46,trader_041,ARB-USD,long,0.8767,3.2354,2.84,19.0,-89.64,Neutral,46.4,0
2023-10-15 16:56:28,trader_055,ARB-USD,short,1.477,1.2652,1.87,20.9,57.27,Neutral,46.4,1
2023-10-15 17:50:43,trader_032,SOL-USD,short,37.9467,2.1858,82.94,3.1,-63.42,Neutral,46.4,0
2023-10-15 18:27:04,trader_066,BTC-USD,short,16955.1888,25.3677,430114.14,21.5,66.95,Neutral,46.4,1
2023-10-15 19:41:52,trader_078,BTC-USD,long,70675.8909,5.339,377338.58,6.2,-77.81,Neutral,46.4,0
2023-10-15 20:37:18,trader_063,DOGE-USD,long,0.1858,2.6327,0.49,19.8,-108.46,Neutral,46.4,0
2023-10-15 22:51:14,trader_012,ETH-USD,short,2070.3888,8.6741,17958.76,1.8,39.74,Neutral,46.4,1
2023-10-15 23:36:36,trader_025,ETH-USD,long,2338.1786,11.6968,27349.21,9.3,-15.63,Neutral,46.4,0
2023-10-15 23:54:14,trader_033,ETH-USD,short,1954.123,8.9709,17530.24,12.7,62.38,Neutral,46.4,1
2023-10-15 23:58:16,trader_008,BTC-USD,short,24055.0111,1.4309,34420.32,6.2,-70.92,Neutral,46.4,0
2023-10-16 00:36:40,trader_048,DOGE-USD,long,0.1807,4.7438,0.86,5.6,45.53,Neutral,49.0,1
2023-10-16 01:03:58,trader_047,ETH-USD,long,2886.5194,11.955,34508.34,6.8,24.5,Neutral,49.0,1
2023-10-16 02:47:47,trader_078,ETH-USD,short,1635.7325,3.5707,5840.71,6.8,-54.04,Neutral,49.0,0
2023-10-16 02:58:01,trader_056,SOL-USD,long,150.6551,0.9695,146.06,15.5,-41.11,Neutral,49.0,0
2023-10-16 04:15:33,trader_065,BTC-USD,short,19899.9043,5.9494,118392.49,12.0,-23.99,Neutral,49.0,0
2023-10-16 04:24:19,trader_072,BTC-USD,short,27420.4551,4.0984,112379.99,2.2,12.36,Neutral,49.0,1
2023-10-16 04:50:05,trader_059,ARB-USD,long,0.7135,3.0744,2.19,5.0,-1.91,Neutral,49.0,0
2023-10-16 06:20:16,trader_057,BTC-USD,short,35722.3584,4.273,152641.64,15.7,-32.37,Neutral,49.0,0
2023-10-16 08:55:05,trader_079,ARB-USD,long,0.6754,2.1263,1.44,5.7,-10.81,Neutral,49.0,0
2023-10-16 09:02:02,trader_074,ARB-USD,long,1.4889,0.8142,1.21,21.5,-4.3,Neutral,49.0,0
2023-10-16 09:10:02,trader_054,BTC-USD,long,19025.2134,5.7804,109973.34,16.2,-41.26,Neutral,49.0,0
2023-10-16 10:16:13,trader_009,ETH-USD,long,1577.5478,1.9174,3024.79,11.0,17.34,Neutral,49.0,1
2023-10-16 10:20:28,trader_026,BTC-USD,short,58617.1179,3.8833,227627.85,5.8,41.45,Neutral,49.0,1
2023-10-16 10:23:42,trader_049,ARB-USD,short,1.803,6.0572,10.92,30.0,-43.63,Neutral,49.0,0
2023-10-16 10:35:25,trader_035,BTC-USD,long,61796.1431,4.568,282284.78,15.7,-6.11,Neutral,49.0,0
2023-10-16 10:42:31,trader_041,ARB-USD,short,1.0314,3.6074,3.72,22.9,-37.56,Neutral,49.0,0
2023-10-16 10:50:50,trader_014,BTC-USD,long,64016.598,1.9049,121945.22,4.9,16.75,Neutral,49.0,1
2023-10-16 10:59:31,trader_062,ETH-USD,long,2653.892,3.8904,10324.7,1.0,72.39,Neutral,49.0,1
2023-10-16 11:08:13,trader_008,BTC-USD,long,19876.887,2.2723,45166.25,3.9,-59.47,Neutral,49.0,0
2023-10-16 11:18:02,trader_073,ETH-USD,short,1515.0817,0.3212,486.64,16.0,-2.86,Neutral,49.0,0
2023-10-16 11:39:20,trader_038,DOGE-USD,long,0.1247,1.7961,0.22,30.0,38.01,Neutral,49.0,1
2023-10-16 11:43:56,trader_056,BTC-USD,short,65623.0444,11.9955,787181.23,14.8,-124.57,Neutral,49.0,0
2023-10-16 11:46:56,trader_023,BTC-USD,long,36640.4263,2.1565,79015.08,12.9,28.1,Neutral,49.0,1
2023-10-16 12:11:03,trader_031,ARB-USD,short,0.5557,16.4478,9.14,12.4,-7.2,Neutral,49.0,0
2023-10-16 12:19:35,trader_010,BTC-USD,short,33338.6023,5.7442,191503.6,4.0,40.42,Neutral,49.0,1
2023-10-16 12:39:13,trader_045,SOL-USD,long,186.7273,12.3725,2310.28,9.7,20.46,Neutral,49.0,1
2023-10-16 13:05:17,trader_030,BTC-USD,long,36859.9899,0.5358,19749.58,13.4,79.75,Neutral,49.0,1
2023-10-16 13:37:13,trader_008,BTC-USD,long,71851.974,11.1352,800086.1,5.6,-67.9,Neutral,49.0,0
2023-10-16 14:05:30,trader_025,DOGE-USD,short,0.1727,4.9015,0.85,18.2,-81.97,Neutral,49.0,0
2023-10-16 14:36:52,trader_001,BTC-USD,long,46054.6844,8.2,377648.41,17.5,-104.73,Neutral,49.0,0
2023-10-16 14:42:02,trader_030,ETH-USD,short,2789.8281,9.5801,26726.83,7.4,-78.61,Neutral,49.0,0
2023-10-16 14:54:12,trader_035,BTC-USD,short,20156.1337,2.2236,44819.18,19.9,87.26,Neutral,49.0,1
2023-10-16 15:15:20,trader_051,BTC-USD,long,71047.2701,1.2725,90407.65,14.3,77.82,Neutral,49.0,1
2023-10-16 16:17:53,trader_048,BTC-USD,short,16572.2507,7.5524,125160.27,3.5,-38.63,Neutral,49.0,0
2023-10-16 16:40:38,trader_001,SOL-USD,long,111.0309,8.6507,960.5,13.6,-59.89,Neutral,49.0,0
2023-10-16 16:46:42,trader_000,BTC-USD,long,41751.923,1.3888,57985.07,4.5,-177.9,Neutral,49.0,0
2023-10-16 17:32:59,trader_056,ETH-USD,short,1152.8278,4.3036,4961.31,10.9,-105.62,Neutral,49.0,0
2023-10-16 17:37:08,trader_068,ARB-USD,long,0.7573,1.935,1.47,1.5,38.36,Neutral,49.0,1
2023-10-16 17:47:47,trader_035,ETH-USD,short,1811.5212,1.1217,2031.98,22.2,74.84,Neutral,49.0,1
2023-10-16 19:09:38,trader_010,ETH-USD,short,2587.165,5.0801,13143.06,8.5,-2.74,Neutral,49.0,0
2023-10-16 19:59:27,trader_078,BTC-USD,short,71710.7849,0.6818,48892.41,2.2,53.21,Neutral,49.0,1
2023-10-16 20:02:26,trader_041,ARB-USD,short,1.3314,3.55,4.73,24.5,-10.74,Neutral,49.0,0
2023-10-16 21:41:04,trader_007,ETH-USD,long,3546.3632,3.8219,13553.85,4.1,-60.87,Neutral,49.0,0
2023-10-16 22:29:11,trader_042,ETH-USD,short,1724.2365,1.4772,2547.04,10.6,44.37,Neutral,49.0,1
2023-10-16 22:50:55,trader_003,ETH-USD,short,2866.4078,6.7839,19445.42,10.7,-9.14,Neutral,49.0,0
2023-10-17 00:56:46,trader_017,BTC-USD,long,29334.2757,0.4522,13264.96,15.1,45.95,Neutral,50.1,1
2023-10-17 01:10:38,trader_054,ARB-USD,long,1.2635,1.877,2.37,8.7,87.34,Neutral,50.1,1
2023-10-17 01:17:29,trader_030,BTC-USD,short,63969.8919,3.9817,254708.92,10.5,-67.2,Neutral,50.1,0
2023-10-17 01:51:50,trader_029,BTC-USD,short,46169.8135,11.2349,518713.24,8.3,-98.87,Neutral,50.1,0
2023-10-17 03:24:27,trader_015,ETH-USD,short,1169.4182,1.7085,1997.95,12.3,66.49,Neutral,50.1,1
2023-10-17 03:41:58,trader_069,BTC-USD,long,37551.0094,2.2814,85668.87,25.8,16.6,Neutral,50.1,1
2023-10-17 07:02:53,trader_067,ETH-USD,short,1482.5188,17.8676,26489.05,12.7,112.51,Neutral,50.1,1
2023-10-17 07:20:42,trader_023,ETH-USD,short,2280.4852,8.4661,19306.82,23.2,-134.95,Neutral,50.1,0
2023-10-17 07:58:52,trader_038,BTC-USD,short,70141.29,1.2379,86827.9,16.7,-12.46,Neutral,50.1,0
2023-10-17 08:58:22,trader_054,SOL-USD,short,127.5941,47.4524,6054.65,12.5,-37.93,Neutral,50.1,0
2023-10-17 09:19:44,trader_041,SOL-USD,long,12.107,9.5765,115.94,15.7,105.75,Neutral,50.1,1
2023-10-17 10:01:07,trader_004,SOL-USD,short,131.1477,1.1063,145.09,7.4,74.43,Neutral,50.1,1
2023-10-17 10:21:15,trader_060,DOGE-USD,short,0.0711,1.5323,0.11,19.0,25.25,Neutral,50.1,1
2023-10-17 10:45:44,trader_047,SOL-USD,long,194.9876,6.1861,1206.21,5.1,9.97,Neutral,50.1,1
2023-10-17 10:51:08,trader_035,ARB-USD,short,1.0287,14.6383,15.06,30.0,297.07,Neutral,50.1,1
2023-10-17 11:01:57,trader_012,BTC-USD,long,54253.5877,2.7356,148416.11,1.5,-37.14,Neutral,50.1,0
2023-10-17 11:08:06,trader_029,BTC-USD,long,71784.1336,1.5376,110375.28,9.2,-117.53,Neutral,50.1,0
2023-10-17 11:27:18,trader_059,BTC-USD,short,66798.2311,11.2252,749823.5,4.3,88.02,Neutral,50.1,1
2023-10-17 11:48:42,trader_000,SOL-USD,short,113.6126,1.9585,222.51,9.7,12.57,Neutral,50.1,1
2023-10-17 11:53:50,trader_005,BTC-USD,long,32527.1573,15.6069,507648.09,5.3,9.34,Neutral,50.1,1
2023-10-17 12:02:42,trader_070,ARB-USD,long,1.4609,5.2933,7.73,19.6,-7.81,Neutral,50.1,0
2023-10-17 12:34:55,trader_014,BTC-USD,long,19271.1418,3.4538,66558.67,6.3,93.01,Neutral,50.1,1
2023-10-17 12:40:04,trader_078,ARB-USD,long,1.7888,2.8433,5.09,4.1,-149.47,Neutral,50.1,0
2023-10-17 13:41:28,trader_047,ETH-USD,short,2589.6511,2.8479,7375.07,4.1,-9.86,Neutral,50.1,0
2023-10-17 13:46:29,trader_045,BTC-USD,long,19879.1681,0.5822,11573.65,11.0,89.48,Neutral,50.1,1
2023-10-17 14:03:44,trader_005,ETH-USD,long,2464.1091,6.32,15573.17,4.1,-72.66,Neutral,50.1,0
2023-10-17 15:03:08,trader_075,SOL-USD,short,198.2465,7.0263,1392.94,8.9,43.67,Neutral,50.1,1
2023-10-17 15:26:24,trader_020,SOL-USD,long,43.2963,12.5868,544.96,3.8,-26.83,Neutral,50.1,0
2023-10-17 16:12:37,trader_077,ARB-USD,short,1.8733,1.3151,2.46,21.3,-149.01,Neutral,50.1,0
2023-10-17 16:13:17,trader_034,BTC-USD,short,30385.0445,12.8235,389642.62,26.2,-9.39,Neutral,50.1,0
2023-10-17 16:26:07,trader_053,ETH-USD,short,3812.6057,2.8845,10997.46,19.9,-146.8,Neutral,50.1,0
2023-10-17 16:35:20,trader_000,DOGE-USD,long,0.1857,8.6063,1.6,3.3,29.49,Neutral,50.1,1
2023-10-17 17:16:13,trader_076,BTC-USD,short,36709.9507,0.6183,22697.76,27.5,115.27,Neutral,50.1,1
2023-10-17 17:22:14,trader_012,BTC-USD,short,60502.1122,3.0652,185451.07,2.2,88.67,Neutral,50.1,1
2023-10-17 18:05:46,trader_042,BTC-USD,short,58312.9615,4.63,269989.01,15.2,94.03,Neutral,50.1,1
2023-10-17 20:11:32,trader_079,DOGE-USD,short,0.1022,14.0063,1.43,3.3,19.24,Neutral,50.1,1
2023-10-17 20:36:09,trader_003,BTC-USD,long,67794.2337,1.0843,73509.29,2.2,58.57,Neutral,50.1,1
2023-10-17 21:22:59,trader_012,ARB-USD,long,0.8944,2.5582,2.29,1.0,-28.68,Neutral,50.1,0
2023-10-17 21:31:33,trader_027,DOGE-USD,long,0.0997,13.1603,1.31,15.4,0.07,Neutral,50.1,1
2023-10-17 21:55:47,trader_029,ARB-USD,short,1.5509,4.8872,7.58,8.8,-55.45,Neutral,50.1,0
2023-10-17 22:05:57,trader_058,SOL-USD,long,204.688,3.2204,659.18,4.8,-40.86,Neutral,50.1,0
2023-10-17 23:13:58,trader_007,BTC-USD,long,19676.2403,3.4245,67381.28,2.2,-74.94,Neutral,50.1,0
2023-10-18 00:50:32,trader_063,BTC-USD,long,66566.4885,7.1295,474585.78,15.4,28.46,Neutral,47.6,1
2023-10-18 03:18:30,trader_001,BTC-USD,short,50480.2787,1.4318,72277.66,10.0,29.5,Neutral,47.6,1
2023-10-18 03:44:45,trader_064,BTC-USD,long,53298.3157,4.7541,253385.52,7.7,-80.93,Neutral,47.6,0
2023-10-18 03:52:17,trader_057,BTC-USD,long,28667.5774,7.767,222661.07,10.8,73.72,Neutral,47.6,1
2023-10-18 04:47:13,trader_040,ETH-USD,long,1269.1045,12.6134,16007.72,1.5,71.31,Neutral,47.6,1
2023-10-18 04:57:40,trader_001,ARB-USD,long,1.4685,5.7316,8.42,12.8,39.3,Neutral,47.6,1
2023-10-18 05:04:11,trader_036,BTC-USD,long,49953.6455,5.222,260857.94,1.0,-69.5,Neutral,47.6,0
2023-10-18 05:17:19,trader_044,BTC-USD,short,51606.9141,14.3587,741008.2,2.7,42.76,Neutral,47.6,1
2023-10-18 08:04:32,trader_012,BTC-USD,long,57443.236,3.3267,191096.41,3.5,-30.69,Neutral,47.6,0
2023-10-18 08:52:50,trader_039,SOL-USD,long,23.3181,12.2082,284.67,3.9,22.46,Neutral,47.6,1
2023-10-18 08:59:17,trader_079,BTC-USD,long,41184.8557,6.9208,285032.15,5.9,-93.67,Neutral,47.6,0
2023-10-18 09:01:02,trader_036,BTC-USD,long,50748.209,3.4977,177502.01,1.2,8.07,Neutral,47.6,1
2023-10-18 09:12:13,trader_046,SOL-USD,long,65.7115,2.0331,133.6,5.0,128.94,Neutral,47.6,1
2023-10-18 10:11:03,trader_011,SOL-USD,short,180.1762,7.4745,1346.73,2.6,9.84,Neutral,47.6,1
2023-10-18 10:30:40,trader_027,ETH-USD,short,3750.0984,44.4774,166794.63,16.0,42.93,Neutral,47.6,1
2023-10-18 11:00:03,trader_026,BTC-USD,long,18305.2494,4.2035,76946.12,5.5,27.75,Neutral,47.6,1
2023-10-18 11:16:27,trader_000,SOL-USD,long,44.2594,2.1081,93.3,1.0,-11.67,Neutral,47.6,0
2023-10-18 11:19:50,trader_050,ETH-USD,short,2533.1396,3.6001,9119.56,10.8,155.41,Neutral,47.6,1
2023-10-18 11:21:34,trader_005,ETH-USD,long,2777.1965,25.2471,70116.16,4.7,61.05,Neutral,47.6,1
2023-10-18 11:44:44,trader_025,BTC-USD,short,58652.3592,9.5068,557596.25,22.9,225.08,Neutral,47.6,1
2023-10-18 11:46:35,trader_014,BTC-USD,long,44728.2135,2.6529,118659.48,5.6,24.33,Neutral,47.6,1
2023-10-18 11:49:43,trader_003,BTC-USD,long,19053.2034,2.0361,38794.23,8.8,-4.18,Neutral,47.6,0
2023-10-18 12:50:43,trader_054,BTC-USD,short,66999.7603,1.1682,78269.12,6.0,-43.56,Neutral,47.6,0
2023-10-18 12:56:54,trader_030,BTC-USD,short,26687.9043,1.3334,35585.65,12.5,-70.34,Neutral,47.6,0
2023-10-18 13:05:35,trader_016,DOGE-USD,short,0.1596,1.8718,0.3,5.1,8.43,Neutral,47.6,1
2023-10-18 13:18:36,trader_010,ARB-USD,long,0.956,3.0534,2.92,8.5,-44.98,Neutral,47.6,0
2023-10-18 13:28:55,trader_069,ETH-USD,long,1843.5229,2.2805,4204.15,27.3,88.93,Neutral,47.6,1
2023-10-18 13:42:32,trader_047,DOGE-USD,short,0.1922,4.0293,0.77,5.1,-84.47,Neutral,47.6,0
2023-10-18 14:24:49,trader_073,ETH-USD,long,1348.2275,3.9123,5274.67,20.0,-145.37,Neutral,47.6,0
2023-10-18 14:51:20,trader_016,SOL-USD,long,81.2556,0.9471,76.96,5.8,132.6,Neutral,47.6,1
2023-10-18 15:00:40,trader_003,DOGE-USD,short,0.1584,3.1882,0.51,14.4,16.2,Neutral,47.6,1
2023-10-18 15:02:50,trader_060,SOL-USD,short,178.7905,6.5168,1165.14,7.6,-29.38,Neutral,47.6,0
2023-10-18 16:12:06,trader_078,ARB-USD,short,1.0819,6.0549,6.55,5.5,82.11,Neutral,47.6,1
2023-10-18 16:21:43,trader_065,BTC-USD,short,24382.6045,28.9858,706749.3,11.5,-130.64,Neutral,47.6,0
2023-10-18 16:43:21,trader_026,BTC-USD,short,24747.5297,6.0348,149346.39,3.6,4.33,Neutral,47.6,1
2023-10-18 17:53:02,trader_033,BTC-USD,short,65130.9847,2.5657,167106.57,19.3,-1.42,Neutral,47.6,0
2023-10-18 17:56:47,trader_033,BTC-USD,short,36015.122,6.3183,227554.35,21.6,-10.34,Neutral,47.6,0
2023-10-18 19:06:37,trader_069,BTC-USD,short,25915.0981,3.9232,101670.11,23.9,-80.44,Neutral,47.6,0
2023-10-18 19:23:59,trader_054,BTC-USD,long,64527.334,0.8696,56112.97,10.6,133.22,Neutral,47.6,1
2023-10-18 19:50:11,trader_078,ARB-USD,long,1.977,1.1673,2.31,4.0,-41.87,Neutral,47.6,0
2023-10-18 20:10:06,trader_029,BTC-USD,short,20831.029,8.452,176063.86,12.3,-239.68,Neutral,47.6,0
2023-10-18 21:28:58,trader_044,BTC-USD,long,68204.4601,6.7967,463565.25,1.8,-5.62,Neutral,47.6,0
2023-10-18 22:17:29,trader_016,SOL-USD,short,97.439,2.537,247.2,3.4,40.6,Neutral,47.6,1
2023-10-18 23:30:11,trader_034,DOGE-USD,short,0.073,2.1949,0.16,11.2,-62.03,Neutral,47.6,0
2023-10-19 01:33:49,trader_005,SOL-USD,long,15.1889,0.9931,15.08,3.8,-84.46,Neutral,46.9,0
2023-10-19 02:12:45,trader_028,ARB-USD,long,1.8063,11.1226,20.09,19.2,130.51,Neutral,46.9,1
2023-10-19 03:30:17,trader_065,ETH-USD,short,3379.1,20.9295,70722.87,8.0,-41.32,Neutral,46.9,0
2023-10-19 08:03:11,trader_041,ETH-USD,long,2885.4253,3.52,10156.7,22.5,-47.95,Neutral,46.9,0
2023-10-19 08:14:31,trader_050,BTC-USD,long,27844.256,1.2049,33549.54,9.6,-101.05,Neutral,46.9,0
2023-10-19 08:38:26,trader_028,BTC-USD,short,63242.4693,3.4507,218230.79,16.2,-48.04,Neutral,46.9,0
2023-10-19 09:07:27,trader_061,BTC-USD,short,71186.7253,11.5129,819565.65,14.0,167.53,Neutral,46.9,1
2023-10-19 09:20:01,trader_030,SOL-USD,short,94.8003,8.7288,827.49,11.2,-50.89,Neutral,46.9,0
2023-10-19 09:29:48,trader_059,BTC-USD,short,68859.0664,5.8272,401255.55,6.8,11.78,Neutral,46.9,1
2023-10-19 10:38:41,trader_053,SOL-USD,long,75.2868,2.5155,189.38,11.4,-70.37,Neutral,46.9,0
2023-10-19 10:53:37,trader_040,DOGE-USD,long,0.1021,20.5199,2.1,2.1,-73.17,Neutral,46.9,0
2023-10-19 10:55:00,trader_043,ETH-USD,short,2116.6961,23.692,50148.76,19.0,-44.6,Neutral,46.9,0
2023-10-19 11:00:00,trader_066,SOL-USD,short,186.5053,11.9391,2226.71,24.7,69.99,Neutral,46.9,1
2023-10-19 11:12:57,trader_030,SOL-USD,long,202.9314,5.8099,1179.01,14.8,6.19,Neutral,46.9,1
2023-10-19 11:19:10,trader_000,BTC-USD,short,42232.0631,11.1822,472247.38,4.5,-22.19,Neutral,46.9,0
2023-10-19 11:42:56,trader_043,BTC-USD,long,37456.4002,13.636,510755.47,21.1,-104.8,Neutral,46.9,0
2023-10-19 12:12:14,trader_059,BTC-USD,long,56616.0767,5.6887,322071.88,6.7,-50.19,Neutral,46.9,0
2023-10-19 12:21:22,trader_041,SOL-USD,long,99.9311,5.6749,567.1,20.8,65.06,Neutral,46.9,1
2023-10-19 13:03:29,trader_008,ARB-USD,short,1.2017,2.9492,3.54,4.9,34.69,Neutral,46.9,1
2023-10-19 14:50:13,trader_045,ETH-USD,long,3885.6366,0.5188,2015.87,10.2,-168.58,Neutral,46.9,0
2023-10-19 15:26:04,trader_019,BTC-USD,short,39721.4243,2.2699,90163.66,1.3,42.41,Neutral,46.9,1
2023-10-19 15:30:45,trader_043,ETH-USD,short,2148.2654,2.4608,5286.45,14.7,91.28,Neutral,46.9,1
2023-10-19 15:35:24,trader_060,BTC-USD,long,29107.4996,1.642,47794.51,9.2,35.59,Neutral,46.9,1
2023-10-19 15:41:11,trader_065,DOGE-USD,short,0.0772,4.4982,0.35,5.0,89.19,Neutral,46.9,1
2023-10-19 16:09:33,trader_013,SOL-USD,long,201.0957,3.0317,609.66,11.7,74.19,Neutral,46.9,1
2023-10-19 16:11:58,trader_063,BTC-USD,long,38094.8387,93.0556,3544938.07,22.6,35.99,Neutral,46.9,1
2023-10-19 16:21:59,trader_010,BTC-USD,short,26894.226,1.2414,33386.49,7.8,-28.81,Neutral,46.9,0
2023-10-19 16:53:18,trader_024,BTC-USD,long,59254.8324,11.7502,696256.13,2.6,-52.37,Neutral,46.9,0
2023-10-19 18:07:19,trader_038,BTC-USD,short,25996.911,2.3027,59863.09,12.1,-22.4,Neutral,46.9,0
2023-10-19 18:46:47,trader_009,BTC-USD,long,60930.5134,6.1697,375922.99,6.1,-39.19,Neutral,46.9,0
2023-10-19 20:11:46,trader_065,ARB-USD,short,1.7477,10.9425,19.12,9.9,-98.94,Neutral,46.9,0
2023-10-19 21:56:23,trader_002,BTC-USD,long,22557.5723,2.1196,47813.03,26.1,-62.68,Neutral,46.9,0
2023-10-19 22:58:56,trader_032,DOGE-USD,short,0.1593,4.0281,0.64,5.4,-52.6,Neutral,46.9,0
