account,symbol,execution_price,size,side,time,start_position,event,closedPnL,leverage
0x004eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.1113,1.105374,BUY,2023-02-14 11:35:00,4.867851,FILL,0.0,10
0x004eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,28518.0643,0.724463,BUY,2023-09-07 02:46:00,-3.310345,FILL,0.0,10
0x0039aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1624.4667,1.683846,SELL,2024-04-07 00:52:00,4.044937,FILL,52.1275,1
0x0018aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.0798,0.494703,BUY,2023-11-25 03:22:00,-2.122803,FILL,0.0,50
0x0034aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1847.9581,0.176844,SELL,2023-04-06 01:24:00,-1.306928,FILL,-0.6042,1
0x0030aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,34092.4293,0.541559,BUY,2023-07-26 19:49:00,1.352613,FILL,0.0,5
0x0036aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0733,0.917051,BUY,2023-06-25 08:15:00,2.419527,FILL,0.0,3
0x0014aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.0389,1.429706,BUY,2024-01-12 02:38:00,4.825065,FILL,0.0,50
0x0027aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.2604,0.354875,BUY,2023-10-25 23:00:00,2.448667,FILL,0.0,20
0x0011aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1671.8848,2.790936,BUY,2023-09-12 22:06:00,-0.027242,FILL,0.0,1
0x003daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1577.8151,0.579632,BUY,2023-06-24 14:23:00,2.408642,FILL,0.0,10
0x0012aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,27476.0795,0.475324,BUY,2023-05-03 01:51:00,-4.253909,FILL,0.0,2
0x0027aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0831,0.197679,BUY,2023-06-16 13:45:00,1.404733,FILL,0.0,3
0x001baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,27810.3178,0.674006,SELL,2023-03-12 02:47:00,-1.469253,FILL,-263.8171,1
0x0024aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.2901,0.323735,BUY,2024-01-30 02:50:00,1.61842,FILL,0.0,1
0x0044aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.3306,0.727531,SELL,2024-03-22 00:41:00,-4.727325,FILL,-0.0164,1
0x0049aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0706,0.394357,SELL,2023-10-01 06:22:00,1.511179,FILL,-0.0005,1
0x0029aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,28.6893,0.358626,SELL,2023-07-05 19:12:00,2.699816,FILL,-0.0792,1
0x0047aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,33931.7694,0.758159,BUY,2024-05-12 03:09:00,4.063642,FILL,0.0,3
0x0026aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.3384,0.250784,BUY,2024-05-05 18:37:00,-4.164369,FILL,0.0,5
0x0019aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,24.9086,1.299095,BUY,2023-05-01 11:41:00,-4.452089,FILL,0.0,50
0x0003aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,28.7386,0.73746,SELL,2023-12-21 00:28:00,2.73121,FILL,-0.0764,50
0x0035aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,24.3347,0.365753,SELL,2023-02-26 20:35:00,1.730446,FILL,-0.1212,50
0x0032aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1978.165,1.063194,SELL,2023-04-09 13:35:00,-3.017431,FILL,-35.5277,20
0x000faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1825.847,0.073271,BUY,2023-06-01 10:57:00,1.183464,FILL,0.0,2
0x004faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,25.0174,0.27691,BUY,2024-02-03 14:53:00,-1.652368,FILL,0.0,2
0x0003aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.268,1.200155,SELL,2024-01-09 11:42:00,4.572459,FILL,-0.0614,10
0x0024aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,26.7171,2.31611,SELL,2023-01-28 05:08:00,3.092418,FILL,-0.9381,2
0x0039aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.1373,0.285857,SELL,2023-12-18 00:08:00,3.185225,FILL,0.0171,1
0x0047aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,28158.3984,0.561479,SELL,2024-01-23 13:55:00,-1.466967,FILL,321.961,5
0x0011aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,24.3953,0.195561,BUY,2023-08-18 18:12:00,-4.315076,FILL,0.0,50
0x0025aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,23.6633,0.333859,SELL,2023-06-29 03:45:00,-4.860805,FILL,-0.5064,50
0x004caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,30711.0562,0.263983,SELL,2023-08-14 15:19:00,-3.792515,FILL,-91.048,20
0x0013aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,30183.8946,0.315614,BUY,2024-03-11 17:12:00,-4.048407,FILL,0.0,1
0x0036aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1668.4329,0.143416,SELL,2023-06-01 06:53:00,-0.537586,FILL,-1.3028,20
0x003faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,28584.6161,0.700274,BUY,2023-12-16 21:33:00,4.928546,FILL,0.0,3
0x0016aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,25.2168,0.754846,SELL,2024-03-24 23:22:00,-1.004078,FILL,0.354,3
0x0018aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1830.0686,0.555154,SELL,2023-05-03 10:13:00,-4.192336,FILL,25.139,20
0x0022aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0868,0.056825,SELL,2023-03-06 09:33:00,-3.024529,FILL,-0.0001,5
0x0043aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0846,1.038017,BUY,2023-03-26 05:57:00,-4.558678,FILL,0.0,3
0x001daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,24.7243,1.166794,BUY,2023-04-05 05:28:00,2.202719,FILL,0.0,5
0x0022aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.0654,0.462789,BUY,2023-04-09 07:33:00,-1.4546,FILL,0.0,3
0x003faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,33884.2179,0.96098,BUY,2024-04-20 15:56:00,0.590716,FILL,0.0,1
0x002caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0776,2.383246,SELL,2024-03-26 21:45:00,-3.724623,FILL,0.0079,5
0x002baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,2053.7085,0.783477,BUY,2023-04-04 02:54:00,-2.606351,FILL,0.0,20
0x0015aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,29529.6841,0.521689,BUY,2024-01-11 09:00:00,-1.181332,FILL,0.0,20
0x0014aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1664.8682,0.334306,SELL,2023-03-10 01:12:00,-0.857036,FILL,-0.6658,2
0x0046aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.1867,0.654604,BUY,2023-10-11 09:23:00,-3.838462,FILL,0.0,50
0x001baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,24.1982,0.323196,BUY,2024-02-11 01:08:00,3.566212,FILL,0.0,1
0x0029aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.0894,0.064571,BUY,2023-10-06 06:25:00,1.077393,FILL,0.0,5
0x0036aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0689,0.372572,SELL,2023-11-24 06:26:00,-4.257208,FILL,-0.0015,50
0x002caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0811,0.132935,SELL,2024-01-10 19:58:00,-3.973268,FILL,0.0002,3
0x004faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,25866.478,0.65458,SELL,2023-10-05 22:56:00,3.549923,FILL,-310.9881,3
0x000faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1614.6359,0.091461,SELL,2023-05-31 10:46:00,1.445181,FILL,-5.0527,3
0x0020aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1628.6461,2.392469,SELL,2023-09-12 15:12:00,2.109562,FILL,69.1079,5
0x0029aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0685,0.56245,SELL,2024-03-22 04:34:00,-1.854435,FILL,-0.0012,2
0x000caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0891,0.181847,SELL,2023-02-25 12:26:00,-4.661389,FILL,0.0004,5
0x001eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1687.5406,1.890238,SELL,2023-04-05 16:51:00,-0.319831,FILL,70.6899,1
0x004eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,30902.5908,0.312855,BUY,2023-06-23 08:46:00,2.128838,FILL,0.0,1
0x0031aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0768,0.20725,BUY,2023-06-01 19:50:00,-1.511888,FILL,0.0,5
0x003baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,27245.9337,1.764061,SELL,2023-12-13 08:42:00,-0.30555,FILL,556.9017,10
0x000faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,26539.8533,0.091459,SELL,2024-03-28 01:55:00,4.363182,FILL,-14.6378,5
0x0030aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,26.7816,3.268441,SELL,2023-07-23 11:06:00,0.327273,FILL,1.9517,2
0x0037aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.0731,0.468363,SELL,2024-05-14 19:57:00,1.343093,FILL,0.0281,1
0x003baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,21.589,0.653075,BUY,2023-06-28 03:12:00,-0.405711,FILL,0.0,10
0x0020aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,22.9516,0.171542,SELL,2023-07-31 05:52:00,-4.41033,FILL,0.0788,10
0x001caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1764.4995,0.134511,SELL,2023-12-08 19:20:00,3.205498,FILL,-13.7853,5
0x002baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,26010.9262,0.631279,SELL,2023-12-21 17:09:00,-0.537456,FILL,201.5789,2
0x001caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,33820.2065,0.977539,SELL,2023-09-07 12:02:00,-0.274102,FILL,397.1758,3
0x0049aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.1831,0.603347,SELL,2023-07-29 23:52:00,4.084943,FILL,-0.0159,3
0x0038aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,31509.4535,0.526888,BUY,2023-05-20 18:58:00,1.175857,FILL,0.0,10
0x001caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,2030.2903,0.817962,SELL,2023-05-13 03:19:00,-0.390028,FILL,76.3771,5
0x003faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0915,0.79059,SELL,2023-10-25 23:47:00,-1.173238,FILL,0.0018,50
0x001baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.084,0.097044,BUY,2023-07-10 21:10:00,-0.496187,FILL,0.0,50
0x004faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,27409.9077,0.615188,SELL,2023-11-26 19:14:00,-4.633538,FILL,916.1055,5
0x001caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,26.9903,0.501731,BUY,2023-11-10 01:33:00,-4.80006,FILL,0.0,2
0x000baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,30155.4993,2.252184,SELL,2023-12-19 21:32:00,2.610288,FILL,862.474,5
0x003aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,24.3809,0.601718,SELL,2024-02-03 14:33:00,0.10986,FILL,-0.1826,5
0x0044aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.1399,0.318373,BUY,2023-03-09 00:29:00,-2.048575,FILL,0.0,1
0x0045aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,29626.4066,0.364993,BUY,2023-07-26 19:16:00,-0.223908,FILL,0.0,3
0x000faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.082,0.975482,BUY,2023-07-21 19:31:00,-0.041304,FILL,0.0,20
0x000baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0782,0.401701,SELL,2023-12-18 01:45:00,1.028689,FILL,0.0001,1
0x002caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1844.9764,0.289898,SELL,2023-05-18 00:22:00,3.674056,FILL,4.6068,50
0x0023aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,26034.803,0.763485,BUY,2023-10-26 18:37:00,-1.818736,FILL,0.0,3
0x004eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0756,0.259865,SELL,2023-12-03 03:54:00,2.774726,FILL,0.0012,1
0x003eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,24.1332,0.242755,BUY,2023-07-19 02:19:00,-3.175303,FILL,0.0,2
0x0013aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.0912,0.19102,SELL,2023-01-15 09:22:00,-4.773287,FILL,-0.0045,1
0x0016aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1729.8041,2.383075,SELL,2024-03-12 16:36:00,4.86752,FILL,3.1385,20
0x001caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.2144,1.24828,BUY,2023-10-14 03:03:00,4.62799,FILL,0.0,20
0x001faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,22.7635,1.383381,SELL,2023-12-16 08:14:00,4.868216,FILL,-1.01,1
0x0048aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0878,0.216346,BUY,2023-01-19 00:19:00,-1.356209,FILL,0.0,20
0x004baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1576.6699,0.557275,SELL,2023-07-25 01:53:00,-1.114447,FILL,-29.0693,50
0x0010aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1982.1294,0.210983,SELL,2023-05-13 21:41:00,-2.388828,FILL,-5.7556,10
0x004aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.1266,0.218668,BUY,2023-07-24 07:06:00,-1.393765,FILL,0.0,20
0x002baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,27698.8057,0.445392,BUY,2023-01-05 17:27:00,-3.858867,FILL,0.0,5
0x0039aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,29708.9275,0.948847,SELL,2024-04-20 21:49:00,-2.149586,FILL,-457.7902,2
0x004baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,22.1857,0.273918,SELL,2023-11-03 00:13:00,-1.057151,FILL,0.1622,3
0x0024aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,31700.9329,0.980816,SELL,2023-05-19 04:47:00,-1.028319,FILL,-1041.7164,20
0x0044aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1830.7732,0.345653,BUY,2024-03-12 11:36:00,-4.590057,FILL,0.0,50
0x0041aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,26.1586,0.932752,SELL,2023-07-23 19:42:00,-3.972294,FILL,0.3076,1
0x0045aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.02,0.928646,SELL,2024-05-09 16:44:00,0.170138,FILL,0.0139,3
0x000aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1814.4287,1.141393,BUY,2023-03-18 07:18:00,3.297696,FILL,0.0,10
0x0031aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,29029.5421,0.307779,SELL,2023-11-05 20:13:00,-4.738319,FILL,318.3964,50
0x0040aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,33239.5401,0.213537,SELL,2023-03-16 14:09:00,1.690778,FILL,-425.6761,2
0x002baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1878.7047,0.08005,SELL,2023-05-19 22:50:00,0.613808,FILL,0.0781,2
0x0031aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,30488.8617,0.691221,BUY,2023-05-06 16:50:00,-0.142126,FILL,0.0,10
0x003daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,34006.6835,0.32449,SELL,2023-08-29 03:57:00,4.295473,FILL,-93.1867,50
0x0038aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1645.0407,0.230447,SELL,2023-09-12 23:23:00,4.60186,FILL,7.4119,3
0x0041aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.3048,0.438445,BUY,2024-01-14 01:36:00,1.481003,FILL,0.0,5
0x0021aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.3089,0.220299,BUY,2023-05-17 12:36:00,-2.585283,FILL,0.0,10
0x0024aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.09,0.789778,BUY,2024-02-17 16:55:00,0.127126,FILL,0.0,20
0x002eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.2056,0.352929,BUY,2023-03-04 13:51:00,-1.259944,FILL,0.0,5
0x0041aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,22.0263,0.203554,SELL,2023-08-21 14:33:00,-0.209789,FILL,-0.2523,10
0x002baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1929.1115,0.1674,BUY,2023-06-07 19:28:00,4.060986,FILL,0.0,50
0x002caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1936.3863,0.088382,BUY,2023-01-22 07:41:00,-4.771442,FILL,0.0,5
0x000aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0875,0.754543,BUY,2023-03-06 12:46:00,-2.218079,FILL,0.0,1
0x0020aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0837,1.458043,SELL,2023-02-27 20:23:00,-2.446704,FILL,-0.004,20
0x0039aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,24.2269,1.325136,BUY,2024-03-20 23:12:00,1.41147,FILL,0.0,50
0x0033aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.075,1.253871,BUY,2023-08-19 23:33:00,-2.048997,FILL,0.0,1
0x001caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.3678,0.568385,BUY,2023-08-28 02:35:00,-0.26652,FILL,0.0,5
0x002aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0704,0.426205,BUY,2023-08-22 09:25:00,-2.41241,FILL,0.0,50
0x000faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1985.6052,0.321876,BUY,2023-05-09 13:21:00,2.376384,FILL,0.0,3
0x002aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.3384,0.11829,SELL,2023-08-11 12:14:00,-2.294321,FILL,0.0095,20
0x0032aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1844.8788,0.118833,SELL,2023-04-10 22:35:00,4.365954,FILL,10.419,20
0x000faaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1875.5755,0.736939,BUY,2024-02-12 21:51:00,-1.834632,FILL,0.0,2
0x0017aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1927.7743,1.483216,BUY,2024-04-08 09:48:00,-2.697455,FILL,0.0,2
0x000daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,30869.4843,0.168458,BUY,2023-09-09 19:47:00,-0.867594,FILL,0.0,10
0x0047aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1697.5516,0.36916,BUY,2023-06-04 20:34:00,-3.877779,FILL,0.0,5
0x0049aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1974.8672,0.056952,SELL,2024-01-06 01:58:00,0.049642,FILL,-0.0676,50
0x000caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1937.4749,0.517747,BUY,2023-04-13 10:49:00,-0.208492,FILL,0.0,5
0x0049aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,2012.2579,0.349061,SELL,2023-11-19 15:45:00,-1.113168,FILL,-23.165,20
0x002daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0829,0.59245,BUY,2023-02-11 05:38:00,-4.540662,FILL,0.0,2
0x004caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0892,0.195121,BUY,2023-11-13 04:56:00,3.562085,FILL,0.0,1
0x0009aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1639.4689,0.450418,BUY,2023-08-16 00:47:00,-1.736758,FILL,0.0,3
0x002aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.084,0.526921,SELL,2024-01-01 00:42:00,2.239534,FILL,0.0015,10
0x002aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,25895.9643,6.754628,SELL,2023-12-28 09:38:00,-1.174792,FILL,4110.3303,20
0x000baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,28395.8063,0.128126,BUY,2023-11-06 04:34:00,1.659507,FILL,0.0,2
0x001aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.0913,2.511363,SELL,2024-01-19 09:39:00,4.799385,FILL,0.04,2
0x0046aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,2056.3291,0.115456,SELL,2023-10-15 07:05:00,0.903432,FILL,-2.9834,2
0x0047aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,29279.8435,0.383826,BUY,2024-01-01 21:13:00,2.616867,FILL,0.0,2
0x0048aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1815.1112,4.549024,BUY,2024-04-14 13:47:00,-3.735816,FILL,0.0,5
0x001aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.2638,0.586526,BUY,2023-06-03 23:03:00,-0.114803,FILL,0.0,3
0x0040aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.3153,0.327417,BUY,2023-11-07 09:56:00,4.502464,FILL,0.0,3
0x0036aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,30477.6559,0.232046,SELL,2023-10-02 03:32:00,4.264314,FILL,43.2067,1
0x000aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,BTC-USD,28360.4366,0.794005,SELL,2023-12-25 19:38:00,0.795702,FILL,320.2921,3
0x0014aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.09,1.684868,BUY,2023-03-26 07:04:00,-3.235015,FILL,0.0,20
0x0050aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ARB-USD,1.242,1.794494,SELL,2024-01-01 21:33:00,2.331327,FILL,-0.0167,10
0x001baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,2055.9948,0.441376,BUY,2023-02-02 01:43:00,-3.412092,FILL,0.0,10
0x004daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0689,0.309885,BUY,2024-04-15 00:30:00,-2.356024,FILL,0.0,2
0x001eaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,ETH-USD,1662.0148,0.170207,BUY,2023-12-01 21:58:00,-0.114324,FILL,0.0,50
0x0040aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,SOL-USD,28.1507,0.393536,SELL,2023-09-23 07:51:00,3.047286,FILL,0.2205,1
0x000caaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,DOGE-USD,0.0774,0.809008,SELL,2023-05-17 03:00:00,-2.943519,FILL,0.0019,10
